3,3205,4
1,4451,4
1,3160,5
1,3952,2
1,3304,9
0,3057,13
1,3172,5
2,3271,11
1,3294,2
2,3315,4
1,3215,1
1,4793,4
1,3104,5
1,3595,11
1,3068,2
7,4918,8
0,3035,3
3,4400,7
1,3024,2
1,4897,1
4,3193,4
4,4618,4
4,2936,4
1,2890,4
2,4003,2
2,3497,4
1,3476,5
2,3755,1
2,3202,10
2,3226,2
1,3223,2
4,3143,7
1,3678,5
6,3146,3
1,2555,7
0,3067,3
2,3181,5
8,2916,9
1,3627,9
0,3328,2
2,3699,3
0,2914,5
