2,3557,7
0,3048,1
0,2863,1
0,2570,4
0,2520,1
0,2551,4
0,3067,1
0,3160,1
1,2656,2
0,2536,0
0,3617,0
0,2532,1
0,2776,2
2,2559,1
0,4689,1
1,2923,1
0,3433,2
0,2620,0
0,2459,0
1,2637,1
1,2640,2
0,4087,1
0,2667,5
0,2493,1
1,2555,4
0,2451,1
0,2668,0
1,2470,0
0,3917,0
0,2773,1
0,2574,1
1,2445,1
0,2741,4
0,2534,0
1,2432,1
1,3616,1
0,2616,0
0,2565,1
1,2488,1
0,2468,1
