,request_time,edge,response_code
0,118.574619,cloud,200
1,100.914204,cloud,200
2,102.18494,cloud,200
3,100.917348,cloud,200
4,100.71694,cloud,200
5,101.87625,cloud,200
6,100.195795,cloud,200
7,99.466018,cloud,200
8,100.790012,cloud,200
9,103.10217,cloud,200
10,97.689739,cloud,200
11,99.842509,cloud,200
12,99.413155,cloud,200
13,100.716347,cloud,200
14,97.890858,cloud,200
15,98.482258,cloud,200
16,99.821861,cloud,200
17,98.178683,cloud,200
18,97.935376,cloud,200
19,97.876058,cloud,200
20,100.412664,cloud,200
21,100.699415,cloud,200
22,102.686325,cloud,200
23,100.541966,cloud,200
24,99.124174,cloud,200
25,100.430027,cloud,200
26,101.456167,cloud,200
27,97.955371,cloud,200
28,98.930633,cloud,200
29,99.100676,cloud,200
30,99.467907,cloud,200
31,98.23113,cloud,200
32,98.57335,cloud,200
33,99.909907,cloud,200
34,95.626724,cloud,200
35,98.592608,cloud,200
36,98.569304,cloud,200
37,96.439042,cloud,200
38,100.563625,cloud,200
39,96.56788,cloud,200
40,98.052627,cloud,200
41,97.435124,cloud,200
42,100.376255,cloud,200
43,98.730716,cloud,200
44,98.96865,cloud,200
45,97.37097,cloud,200
46,95.62079,cloud,200
47,96.50519,cloud,200
48,101.258567,cloud,200
49,99.626317,cloud,200
50,97.884311,cloud,200
51,100.452458,cloud,200
52,97.863332,cloud,200
53,98.223013,cloud,200
54,102.068564,cloud,200
55,98.374452,cloud,200
56,98.762459,cloud,200
57,96.985667,cloud,200
58,99.301357,cloud,200
59,97.902285,cloud,200
60,98.334547,cloud,200
61,96.539999,cloud,200
62,97.171567,cloud,200
63,99.274082,cloud,200
64,99.101222,cloud,200
65,98.741509,cloud,200
66,99.656067,cloud,200
67,96.820845,cloud,200
68,97.641026,cloud,200
69,97.028384,cloud,200
70,98.043121,cloud,200
71,99.770427,cloud,200
72,97.76119,cloud,200
73,101.297841,cloud,200
74,100.883269,cloud,200
75,98.609884,cloud,200
76,98.873768,cloud,200
77,96.292358,cloud,200
78,98.52027,cloud,200
79,97.970873,cloud,200
80,97.587725,cloud,200
81,99.081372,cloud,200
82,98.000728,cloud,200
83,100.437647,cloud,200
84,103.069766,cloud,200
85,98.06642,cloud,200
86,100.970803,cloud,200
87,100.017248,cloud,200
88,98.025196,cloud,200
89,97.949319,cloud,200
90,96.700687,cloud,200
91,100.083971,cloud,200
92,98.577277,cloud,200
93,99.114946,cloud,200
94,99.520708,cloud,200
95,97.64418,cloud,200
96,97.804406,cloud,200
97,99.853132,cloud,200
98,101.114084,cloud,200
99,96.424453,cloud,200
100,97.386341,cloud,200
101,96.262372,cloud,200
102,96.97244,cloud,200
103,96.270912,cloud,200
104,101.777252,cloud,200
105,96.496041,cloud,200
106,99.141103,cloud,200
107,99.334149,cloud,200
108,99.145658,cloud,200
109,95.295398,cloud,200
110,98.310341,cloud,200
111,98.860698,cloud,200
112,99.4812,cloud,200
113,98.499326,cloud,200
114,97.343604,cloud,200
115,96.562229,cloud,200
116,100.386312,cloud,200
117,99.093407,cloud,200
118,96.511655,cloud,200
119,96.784423,cloud,200
120,97.971617,cloud,200
121,99.176101,cloud,200
122,97.828481,cloud,200
123,99.978478,cloud,200
124,98.112615,cloud,200
125,97.732698,cloud,200
126,101.043022,cloud,200
127,98.750942,cloud,200
128,99.632392,cloud,200
129,96.255156,cloud,200
130,99.837239,cloud,200
131,96.118071,cloud,200
132,95.494323,cloud,200
133,97.738223,cloud,200
134,98.69681,cloud,200
135,96.281283,cloud,200
136,96.165203,cloud,200
137,96.337649,cloud,200
138,98.243238,cloud,200
139,99.060763,cloud,200
140,99.067845,cloud,200
141,97.917395,cloud,200
142,97.971761,cloud,200
143,95.603755,cloud,200
144,98.764205,cloud,200
145,97.059653,cloud,200
146,96.885458,cloud,200
147,99.682243,cloud,200
148,100.829898,cloud,200
149,98.78856,cloud,200
150,100.204208,cloud,200
151,101.908182,cloud,200
152,97.142684,cloud,200
153,97.592392,cloud,200
154,100.296964,cloud,200
155,96.649545,cloud,200
156,98.290717,cloud,200
157,96.995204,cloud,200
158,98.401935,cloud,200
159,98.72868,cloud,200
160,98.382296,cloud,200
161,100.46184,cloud,200
162,96.378414,cloud,200
163,97.373705,cloud,200
164,98.239061,cloud,200
165,99.49095,cloud,200
166,100.323074,cloud,200
167,97.18181,cloud,200
168,100.64351,cloud,200
169,98.970854,cloud,200
170,97.117601,cloud,200
171,97.17492,cloud,200
172,94.913447,cloud,200
173,97.634985,cloud,200
174,97.391554,cloud,200
175,97.375125,cloud,200
176,103.774723,cloud,200
177,97.876581,cloud,200
178,96.423736,cloud,200
179,97.641063,cloud,200
180,100.074299,cloud,200
181,97.560998,cloud,200
182,99.410423,cloud,200
183,102.6872,cloud,200
184,97.908477,cloud,200
185,97.108641,cloud,200
186,99.195465,cloud,200
187,100.167847,cloud,200
188,99.361656,cloud,200
189,97.821507,cloud,200
190,100.015146,cloud,200
191,97.629167,cloud,200
192,98.358104,cloud,200
193,98.420946,cloud,200
194,98.259509,cloud,200
195,99.146311,cloud,200
196,96.791634,cloud,200
197,97.75742,cloud,200
198,95.178431,cloud,200
199,97.419593,cloud,200
200,97.402779,cloud,200
201,98.164659,cloud,200
202,98.189872,cloud,200
203,97.859233,cloud,200
204,94.054077,cloud,200
205,98.14797,cloud,200
206,94.64755,cloud,200
207,96.116279,cloud,200
208,98.972055,cloud,200
209,96.345878,cloud,200
210,102.72637,cloud,200
211,98.895757,cloud,200
212,96.307732,cloud,200
213,99.128246,cloud,200
214,98.205179,cloud,200
215,100.228065,cloud,200
216,97.164194,cloud,200
217,98.260168,cloud,200
218,99.974314,cloud,200
219,99.412256,cloud,200
220,98.094272,cloud,200
221,98.940688,cloud,200
222,100.166798,cloud,200
223,97.220198,cloud,200
224,96.645026,cloud,200
225,98.577713,cloud,200
226,99.705676,cloud,200
227,97.944326,cloud,200
228,98.742771,cloud,200
229,95.385069,cloud,200
230,98.273814,cloud,200
231,98.14939,cloud,200
232,97.827194,cloud,200
233,98.157286,cloud,200
234,97.742754,cloud,200
235,97.508085,cloud,200
236,96.623926,cloud,200
237,96.03163,cloud,200
238,95.855516,cloud,200
239,97.507037,cloud,200
240,101.296787,cloud,200
241,98.611288,cloud,200
242,100.977781,cloud,200
243,99.546991,cloud,200
244,98.853858,cloud,200
245,97.230397,cloud,200
246,99.195208,cloud,200
247,96.6695,cloud,200
248,98.958173,cloud,200
249,97.830865,cloud,200
250,98.915741,cloud,200
251,97.992473,cloud,200
252,101.811872,cloud,200
253,98.073273,cloud,200
254,96.514679,cloud,200
255,98.577026,cloud,200
256,97.615755,cloud,200
257,96.744202,cloud,200
258,97.507068,cloud,200
259,99.013351,cloud,200
260,97.147634,cloud,200
261,98.31187,cloud,200
262,98.603129,cloud,200
263,101.965011,cloud,200
264,97.462593,cloud,200
265,97.268904,cloud,200
266,96.357701,cloud,200
267,97.262706,cloud,200
268,97.248549,cloud,200
269,100.049596,cloud,200
270,97.826693,cloud,200
271,95.461939,cloud,200
272,97.758638,cloud,200
273,98.29805,cloud,200
274,96.806945,cloud,200
275,97.519777,cloud,200
276,95.85865,cloud,200
277,97.128545,cloud,200
278,100.421448,cloud,200
279,98.318037,cloud,200
280,99.433021,cloud,200
281,96.609415,cloud,200
282,98.2855,cloud,200
283,96.174223,cloud,200
284,99.266174,cloud,200
285,97.685632,cloud,200
286,95.743673,cloud,200
287,97.89181,cloud,200
288,99.589937,cloud,200
289,95.681631,cloud,200
290,99.203022,cloud,200
291,98.602697,cloud,200
292,96.362092,cloud,200
293,95.890507,cloud,200
294,98.71085,cloud,200
295,97.096972,cloud,200
296,101.427501,cloud,200
297,96.811073,cloud,200
298,95.254668,cloud,200
299,98.047252,cloud,200
300,96.57195,cloud,200
301,97.840591,cloud,200
302,99.350103,cloud,200
303,99.133318,cloud,200
304,99.016147,cloud,200
305,94.853001,cloud,200
306,99.077606,cloud,200
307,98.836308,cloud,200
308,95.661421,cloud,200
309,98.025072,cloud,200
310,96.77504,cloud,200
311,97.419521,cloud,200
312,100.12807,cloud,200
313,99.625681,cloud,200
314,96.699115,cloud,200
315,97.808959,cloud,200
316,98.465601,cloud,200
317,97.169109,cloud,200
318,97.122233,cloud,200
319,95.614616,cloud,200
320,97.564866,cloud,200
321,97.99632,cloud,200
322,97.211602,cloud,200
323,106.727183,cloud,200
324,97.552168,cloud,200
325,100.510778,cloud,200
326,98.157104,cloud,200
327,97.849233,cloud,200
328,97.290659,cloud,200
329,97.143218,cloud,200
330,98.188341,cloud,200
331,99.313026,cloud,200
332,96.962569,cloud,200
333,96.599548,cloud,200
334,97.898091,cloud,200
335,98.692953,cloud,200
336,99.940291,cloud,200
337,95.845824,cloud,200
338,98.1415,cloud,200
339,97.778843,cloud,200
340,98.411726,cloud,200
341,96.208224,cloud,200
342,96.865941,cloud,200
343,99.142322,cloud,200
344,98.138548,cloud,200
345,98.947125,cloud,200
346,98.09874,cloud,200
347,96.662518,cloud,200
348,98.269095,cloud,200
349,98.414887,cloud,200
350,98.613788,cloud,200
351,99.444851,cloud,200
352,97.62551,cloud,200
353,98.823659,cloud,200
354,99.293783,cloud,200
355,97.917735,cloud,200
356,99.638946,cloud,200
357,96.956599,cloud,200
358,98.164593,cloud,200
359,100.046121,cloud,200
360,100.948707,cloud,200
361,103.271487,cloud,200
362,99.529003,cloud,200
363,99.271999,cloud,200
364,96.260207,cloud,200
365,97.434136,cloud,200
366,95.758387,cloud,200
367,99.014251,cloud,200
368,96.844233,cloud,200
369,97.241166,cloud,200
370,99.61387,cloud,200
371,96.935935,cloud,200
372,99.95674,cloud,200
373,97.783587,cloud,200
374,96.997671,cloud,200
375,98.288636,cloud,200
376,100.312818,cloud,200
377,97.008248,cloud,200
378,100.106025,cloud,200
379,97.320156,cloud,200
380,96.722839,cloud,200
381,96.848487,cloud,200
382,98.701748,cloud,200
383,96.796203,cloud,200
384,99.312536,cloud,200
385,99.280016,cloud,200
386,96.512321,cloud,200
387,98.616631,cloud,200
388,98.124755,cloud,200
389,97.67559,cloud,200
390,98.448097,cloud,200
391,97.708268,cloud,200
392,98.507391,cloud,200
393,99.130851,cloud,200
394,100.191925,cloud,200
395,97.280107,cloud,200
396,97.734935,cloud,200
397,96.030772,cloud,200
398,99.695294,cloud,200
399,98.664057,cloud,200
400,96.329707,cloud,200
401,99.372921,cloud,200
402,95.740106,cloud,200
403,101.096697,cloud,200
404,96.814261,cloud,200
405,97.190205,cloud,200
406,97.02478,cloud,200
407,96.644444,cloud,200
408,96.457004,cloud,200
409,99.012941,cloud,200
410,98.228105,cloud,200
411,97.041208,cloud,200
412,98.160837,cloud,200
413,96.599768,cloud,200
414,96.475957,cloud,200
415,101.234949,cloud,200
416,96.231777,cloud,200
417,97.163128,cloud,200
418,99.666494,cloud,200
419,100.546535,cloud,200
420,96.462101,cloud,200
421,97.703669,cloud,200
422,97.426644,cloud,200
423,97.451822,cloud,200
424,98.577276,cloud,200
425,96.951758,cloud,200
426,98.744886,cloud,200
427,97.776563,cloud,200
428,96.853563,cloud,200
429,98.34448,cloud,200
430,97.054937,cloud,200
431,97.572785,cloud,200
432,97.12262,cloud,200
433,99.494078,cloud,200
434,98.261301,cloud,200
435,96.606085,cloud,200
436,96.105042,cloud,200
437,98.198338,cloud,200
438,99.750224,cloud,200
439,96.997,cloud,200
440,96.629938,cloud,200
441,97.8506,cloud,200
442,99.012316,cloud,200
443,100.049743,cloud,200
444,97.449395,cloud,200
445,99.059333,cloud,200
446,97.998315,cloud,200
447,99.67048,cloud,200
448,99.344639,cloud,200
449,98.36876,cloud,200
450,99.38295,cloud,200
451,97.928474,cloud,200
452,99.349599,cloud,200
453,99.187911,cloud,200
454,99.562922,cloud,200
455,99.813288,cloud,200
456,101.191526,cloud,200
457,96.614101,cloud,200
458,96.162823,cloud,200
459,98.49072,cloud,200
460,97.680539,cloud,200
461,99.232584,cloud,200
462,144.160636,cloud,200
463,96.640873,cloud,200
464,97.436974,cloud,200
465,96.670375,cloud,200
466,98.409986,cloud,200
467,99.831229,cloud,200
468,100.906752,cloud,200
469,103.509347,cloud,200
470,97.063753,cloud,200
471,97.923996,cloud,200
472,97.899003,cloud,200
473,98.260431,cloud,200
474,99.293544,cloud,200
475,98.628797,cloud,200
476,98.14119,cloud,200
477,96.933403,cloud,200
478,96.497893,cloud,200
479,98.455106,cloud,200
480,97.993995,cloud,200
481,99.436379,cloud,200
482,97.406291,cloud,200
483,100.093774,cloud,200
484,97.982905,cloud,200
485,97.892107,cloud,200
486,97.210959,cloud,200
487,97.799925,cloud,200
488,98.51292,cloud,200
489,97.111619,cloud,200
490,98.204829,cloud,200
491,98.222834,cloud,200
492,98.073511,cloud,200
493,98.796309,cloud,200
494,103.804626,cloud,200
495,99.647594,cloud,200
496,99.446642,cloud,200
497,96.610314,cloud,200
498,97.19666,cloud,200
499,96.897273,cloud,200
500,98.419452,cloud,200
501,99.816957,cloud,200
502,99.726113,cloud,200
503,101.662766,cloud,200
504,98.458574,cloud,200
505,98.150216,cloud,200
506,98.347546,cloud,200
507,94.823993,cloud,200
508,98.910676,cloud,200
509,99.1733,cloud,200
510,100.528864,cloud,200
511,97.30647,cloud,200
512,100.601921,cloud,200
513,99.041961,cloud,200
514,98.377257,cloud,200
515,99.605049,cloud,200
516,98.899084,cloud,200
517,97.891559,cloud,200
518,99.798422,cloud,200
519,98.909141,cloud,200
520,99.428137,cloud,200
521,98.015201,cloud,200
522,99.904709,cloud,200
523,101.428777,cloud,200
524,99.424803,cloud,200
525,101.978243,cloud,200
526,97.905273,cloud,200
527,99.206219,cloud,200
528,101.854891,cloud,200
529,99.864865,cloud,200
530,101.575518,cloud,200
531,96.509224,cloud,200
532,98.821116,cloud,200
533,99.83645,cloud,200
534,98.59434,cloud,200
535,95.641905,cloud,200
536,100.503991,cloud,200
537,98.677523,cloud,200
538,96.478278,cloud,200
539,99.859392,cloud,200
540,97.410674,cloud,200
541,98.555161,cloud,200
542,99.432681,cloud,200
543,99.194796,cloud,200
544,99.320432,cloud,200
545,99.028073,cloud,200
546,98.587408,cloud,200
547,99.334845,cloud,200
548,103.126011,cloud,200
549,102.201165,cloud,200
550,99.284028,cloud,200
551,97.746801,cloud,200
552,100.579602,cloud,200
553,100.07161,cloud,200
554,98.798236,cloud,200
555,99.414585,cloud,200
556,98.715621,cloud,200
557,98.768616,cloud,200
558,98.94172,cloud,200
559,96.960226,cloud,200
560,100.662103,cloud,200
561,99.065099,cloud,200
562,96.915716,cloud,200
563,99.272716,cloud,200
564,100.551232,cloud,200
565,99.268213,cloud,200
566,98.454914,cloud,200
567,98.506314,cloud,200
568,96.379339,cloud,200
569,98.330368,cloud,200
570,99.231473,cloud,200
571,96.144874,cloud,200
572,101.306803,cloud,200
573,99.684207,cloud,200
574,98.091234,cloud,200
575,99.512363,cloud,200
576,102.38572,cloud,200
577,97.570571,cloud,200
578,99.804351,cloud,200
579,97.759695,cloud,200
580,96.497146,cloud,200
581,99.244162,cloud,200
582,99.148408,cloud,200
583,98.609528,cloud,200
584,98.247262,cloud,200
585,98.609931,cloud,200
586,97.777046,cloud,200
587,110.02392,cloud,200
588,97.911649,cloud,200
589,99.67237,cloud,200
590,99.70298,cloud,200
591,98.711009,cloud,200
592,96.94694,cloud,200
593,98.315311,cloud,200
594,101.88677,cloud,200
595,95.39566,cloud,200
596,97.429598,cloud,200
597,100.193465,cloud,200
598,97.861553,cloud,200
599,100.442842,cloud,200
600,97.489981,cloud,200
601,99.155799,cloud,200
602,97.478564,cloud,200
603,96.874888,cloud,200
604,100.441082,cloud,200
605,99.356394,cloud,200
606,99.127015,cloud,200
607,97.668614,cloud,200
608,96.332159,cloud,200
