,request_time,edge,response_code
0,47.999938,cloud,200
1,38.499877,cloud,200
2,39.44065,cloud,200
3,39.95126,cloud,200
4,38.159286,cloud,200
5,39.428015,cloud,200
6,40.249576,cloud,200
7,38.476552,cloud,200
8,37.84146,cloud,200
9,41.445149,cloud,200
10,36.537973,cloud,200
11,42.717064,cloud,200
12,38.450572,cloud,200
13,42.266071,cloud,200
14,37.667843,cloud,200
15,40.203951,cloud,200
16,38.622365,cloud,200
17,39.253937,cloud,200
18,38.596333,cloud,200
19,36.679495,cloud,200
20,36.060091,cloud,200
21,37.636134,cloud,200
22,37.195477,cloud,200
23,39.21936,cloud,200
24,41.263097,cloud,200
25,39.545019,cloud,200
26,39.184593,cloud,200
27,37.860997,cloud,200
28,41.332113,cloud,200
29,38.439743,cloud,200
30,41.576374,cloud,200
31,37.413929,cloud,200
32,35.758377,cloud,200
33,37.122395,cloud,200
34,37.103841,cloud,200
35,39.300139,cloud,200
36,37.446345,cloud,200
37,36.846554,cloud,200
38,37.24081,cloud,200
39,36.954725,cloud,200
40,38.619548,cloud,200
41,38.069301,cloud,200
42,38.65851,cloud,200
43,37.759281,cloud,200
44,38.616042,cloud,200
45,36.056608,cloud,200
46,38.905768,cloud,200
47,38.116533,cloud,200
48,37.533561,cloud,200
49,39.034016,cloud,200
50,37.097023,cloud,200
51,37.113991,cloud,200
52,37.259071,cloud,200
53,37.52534,cloud,200
54,39.493925,cloud,200
55,37.171605,cloud,200
56,37.622768,cloud,200
57,37.933866,cloud,200
58,36.858934,cloud,200
59,36.059753,cloud,200
60,37.917292,cloud,200
61,37.743911,cloud,200
62,38.320656,cloud,200
63,44.131139,cloud,200
64,37.49217,cloud,200
65,37.666273,cloud,200
66,39.65561,cloud,200
67,37.990046,cloud,200
68,38.798004,cloud,200
69,36.419836,cloud,200
70,35.992211,cloud,200
71,39.030809,cloud,200
72,36.981713,cloud,200
73,37.413812,cloud,200
74,38.004206,cloud,200
75,38.071418,cloud,200
76,39.326151,cloud,200
77,36.965243,cloud,200
78,37.623119,cloud,200
79,39.302164,cloud,200
80,38.202156,cloud,200
81,38.271013,cloud,200
82,38.146912,cloud,200
83,38.804983,cloud,200
84,39.576656,cloud,200
85,38.877247,cloud,200
86,37.836175,cloud,200
87,37.730697,cloud,200
88,38.15944,cloud,200
89,38.663015,cloud,200
90,38.952289,cloud,200
91,38.009466,cloud,200
